Order_ID,Order_Date,SKU,Product_Name,Category,Region,Store_Type,Units_Sold,Unit_Price,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method
100593,2024-03-05,AD-3155-B,Tiro 23 Track Pants,Apparel,Asia-Pacific,Online,2,53.17,5,101.02,20.3,36,Female,Debit Card
100485,2023-04-20,AD-5514-D,Predator Freak,Footwear,Asia-Pacific,Online,3,211.95,5,604.06,172.89,37,Male,Cash
100700,2023-03-31,AD-5521-A,Superstar,Footwear,North America,Wholesale,5,89.74,5,426.26,85.91,28,Male,PayPal
100261,2025-07-11,AD-3938-C,Running Watch Strap,Accessories,North America,Online,6,39.33,5,224.18,84.62,26,Female,Credit Card
100479,2023-07-27,AD-3906-D,Gym Bag,Accessories,Europe,Online,4,40.33,0,161.32,56.08,22,Male,Debit Card
100649,2023-02-25,AD-8803-B,Essentials Tee,Apparel,North America,Online,2,22.33,0,44.66,11.29,28,Male,NetBanking
100339,2023-09-29,AD-4522-C,Stan Smith,Footwear,Asia-Pacific,Online,3,81.07,10,218.89,63.91,35,Female,Credit Card
100668,2023-02-27,AD-9791-B,Z.N.E. Hoodie,Apparel,North America,Online,3,113.96,0,341.88,80.36,45,Female,Google Pay
100551,2025-03-22,AD-6772-C,Copa Sense,Footwear,Europe,Retail,5,160.13,0,800.65,202.21,43,Male,Google Pay
100458,2025-07-16,AD-3971-A,Gym Bag,Accessories,North America,Retail,3,45.06,10,121.66,39.41,25,Male,Debit Card
100183,2025-08-29,AD-6150-C,Training Shorts,Apparel,Asia-Pacific,Retail,2,31.18,5,59.24,17.92,23,Male,Apple Pay
100137,2025-01-08,AD-1815-A,Z.N.E. Hoodie,Apparel,Asia-Pacific,Online,3,103.58,0,310.74,62.98,30,Male,PayPal
101160,2025-09-24,AD-8763-A,Essentials Tee,Apparel,North America,Retail,3,25.83,0,77.49,27.12,37,Male,Cash
100706,2025-05-09,AD-5266-C,Predator Freak,Footwear,North America,Wholesale,2,203.8,20,326.08,89.79,22,Female,Google Pay
100581,2025-02-02,AD-4783-B,Essentials Tee,Apparel,North America,Online,1,24.55,20,19.64,6.73,43,Male,NetBanking
100080,2023-11-01,AD-4404-B,Running Watch Strap,Accessories,Europe,Retail,5,40.37,0,201.85,88.53,35,Female,Debit Card
100768,2023-08-12,AD-9034-C,Predator Freak,Footwear,North America,Online,3,238.57,10,644.14,187.22,39,Male,Credit Card
100869,2023-01-05,AD-9816-A,Ultraboost 22,Footwear,Europe,Outlet,4,179.15,0,716.6,314.19,25,Female,Apple Pay
100761,2025-05-30,AD-5201-B,Superstar,Footwear,Latin America,Online,3,107.31,0,321.93,90.73,16,Male,PayPal
100029,2024-03-05,AD-4910-C,Running Watch Strap,Accessories,Europe,Online,4,40.95,0,163.8,57.41,24,Female,Cash
100541,2024-07-10,AD-2128-B,Training Shorts,Apparel,Europe,Outlet,3,28.77,5,81.99,22.73,26,Female,PayPal
100165,2025-08-10,AD-7142-B,Ultraboost 22,Footwear,Europe,Online,3,161.89,5,461.39,126.48,31,Male,Debit Card
100248,2023-11-07,AD-4974-B,Ultraboost 22,Footwear,North America,Retail,2,200.02,20,320.03,104.93,21,Female,Google Pay
100307,2024-10-03,AD-4314-B,Performance Socks (3-pack),Accessories,Latin America,Online,4,16.94,10,60.98,24.56,34,Male,Apple Pay
100447,2024-07-28,AD-1653-C,Ultraboost 22,Footwear,Europe,Online,2,181.12,10,326.02,122.48,25,Female,UPI
100346,2024-10-24,AD-3248-D,Tiro 23 Track Pants,Apparel,Latin America,Retail,4,55.74,5,211.81,64.92,35,Male,Apple Pay
100334,2025-09-11,AD-9515-D,Ultraboost Light,Footwear,North America,Online,1,150.91,0,150.91,33.19,27,Male,UPI
100285,2023-11-04,AD-4996-B,Ultraboost Light,Footwear,North America,Outlet,3,157.11,0,471.33,167.7,24,Female,PayPal
100949,2024-03-12,AD-5966-C,Performance Socks (3-pack),Accessories,Asia-Pacific,Online,2,18.0,5,34.2,10.24,16,Male,UPI
100097,2024-08-08,AD-7325-B,Primegreen Jacket,Apparel,Asia-Pacific,Online,3,124.51,20,298.82,84.17,31,Female,Apple Pay
100467,2024-05-28,AD-9423-B,Gym Bag,Accessories,Europe,Online,1,44.94,10,40.45,11.95,41,Male,PayPal
101036,2024-05-05,AD-6751-D,Ultraboost Light,Footwear,Asia-Pacific,Online,5,165.79,0,828.95,257.41,29,Male,NetBanking
100912,2025-06-05,AD-8559-C,Primegreen Jacket,Apparel,Asia-Pacific,Online,2,149.73,20,239.57,42.88,34,Male,Google Pay
100755,2024-05-29,AD-9779-B,Z.N.E. Hoodie,Apparel,North America,Wholesale,3,140.63,20,337.51,104.97,28,Male,Debit Card
100944,2024-01-20,AD-6385-B,Adilette Slides,Footwear,North America,Retail,3,37.57,0,112.71,45.41,28,Other,Google Pay
100613,2024-06-02,AD-9579-C,Ultraboost 22,Footwear,Latin America,Online,1,169.09,0,169.09,60.62,31,Male,Google Pay
100801,2025-03-09,AD-8083-C,Primegreen Jacket,Apparel,Asia-Pacific,Retail,4,116.21,5,441.6,143.78,42,Male,Google Pay
100757,2023-10-07,AD-5945-C,Superstar,Footwear,Europe,Online,3,91.85,0,275.55,101.54,16,Male,Debit Card
100688,2025-06-01,AD-5060-C,Adilette Slides,Footwear,Latin America,Online,3,32.26,0,96.78,35.84,37,Female,UPI
100065,2024-08-29,AD-1672-C,Adicolor Hoodie,Apparel,Asia-Pacific,Outlet,5,67.33,10,302.99,90.49,41,Female,Debit Card
100793,2023-08-24,AD-1668-D,Copa Sense,Footwear,North America,Retail,2,166.46,10,299.63,111.39,27,Male,Google Pay
100743,2024-05-11,AD-4781-B,Gym Bag,Accessories,Asia-Pacific,Online,4,50.43,40,121.03,27.97,30,Male,Google Pay
100567,2025-01-27,AD-1225-C,Ultraboost Light,Footwear,Asia-Pacific,Online,3,150.64,20,361.54,91.06,28,Female,NetBanking
101083,2023-03-29,AD-2527-C,Running Watch Strap,Accessories,Asia-Pacific,Retail,4,38.86,0,155.44,56.27,46,Male,Cash
101098,2024-04-10,AD-7230-A,Ultraboost Light,Footwear,Middle East & Africa,Online,3,146.39,0,439.17,117.89,18,Male,Credit Card
100302,2024-12-29,AD-7786-D,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,2,119.21,0,238.42,54.9,26,Male,NetBanking
100254,2024-06-20,AD-7756-B,Ultraboost Light,Footwear,North America,Outlet,5,145.34,0,726.7,224.2,33,Male,Credit Card
100958,2025-08-01,AD-8462-B,Training Shorts,Apparel,Asia-Pacific,Retail,4,29.68,0,118.72,36.94,18,Female,NetBanking
101023,2025-08-15,AD-6382-C,Performance Socks (3-pack),Accessories,Latin America,Online,4,17.71,0,70.84,13.62,29,Male,Google Pay
100312,2023-04-16,AD-3340-A,Z.N.E. Hoodie,Apparel,North America,Online,6,120.23,5,685.31,249.96,28,Female,PayPal
100529,2023-07-12,AD-5622-C,Z.N.E. Hoodie,Apparel,North America,Retail,2,101.14,10,182.05,53.84,19,Male,Debit Card
100221,2025-08-17,AD-5662-D,Tiro 23 Track Pants,Apparel,North America,Retail,7,46.97,0,328.79,107.03,32,Male,Cash
100388,2024-10-24,AD-5511-D,Copa Sense,Footwear,North America,Online,2,180.08,0,360.16,84.13,34,Female,NetBanking
100235,2025-07-01,AD-6697-A,Primegreen Jacket,Apparel,Latin America,Online,4,118.57,5,450.57,134.34,25,Male,PayPal
100809,2025-02-14,AD-4458-B,Performance Socks (3-pack),Accessories,North America,Wholesale,1,17.52,0,17.52,3.67,22,Female,PayPal
100482,2024-01-15,AD-6742-A,Ultraboost Light,Footwear,Europe,Wholesale,3,181.45,0,544.35,133.04,39,Male,Apple Pay
100712,2023-01-24,AD-4185-D,Superstar,Footwear,Europe,Retail,1,96.24,0,96.24,23.12,19,Male,Apple Pay
100305,2025-03-25,AD-5646-C,Sports Bottle,Accessories,Middle East & Africa,Outlet,3,13.86,5,39.5,12.04,34,Male,Cash
101110,2023-03-31,AD-8276-A,Stan Smith,Footwear,North America,Wholesale,1,93.52,10,84.17,25.93,31,Male,Debit Card
101089,2024-09-17,AD-3336-C,NMD_R1,Footwear,North America,Retail,1,132.7,10,119.43,21.29,35,Male,Credit Card
100771,2024-07-19,AD-9763-B,Primegreen Jacket,Apparel,Middle East & Africa,Online,1,121.17,5,115.11,38.85,31,Female,Debit Card
100916,2024-08-04,AD-7247-B,Ultraboost Light,Footwear,North America,Wholesale,1,152.73,0,152.73,50.68,21,Male,Apple Pay
101138,2024-10-21,AD-1606-A,Running Watch Strap,Accessories,Latin America,Online,1,35.72,0,35.72,15.13,30,Female,Apple Pay
100249,2024-02-11,AD-6053-C,Adicolor Hoodie,Apparel,Asia-Pacific,Online,2,68.29,0,136.58,38.71,34,Male,Cash
100759,2024-08-13,AD-1981-B,Training Cap,Accessories,Middle East & Africa,Retail,5,22.79,20,91.16,27.55,23,Male,Apple Pay
100594,2023-01-04,AD-9084-B,NMD_R1,Footwear,North America,Retail,2,119.58,0,239.16,62.75,37,Male,Credit Card
100071,2023-03-29,AD-8342-A,Adicolor Hoodie,Apparel,Europe,Retail,2,80.17,0,160.34,43.83,37,Female,Google Pay
100094,2024-03-01,AD-2143-C,Training Cap,Accessories,North America,Retail,2,20.13,0,40.26,11.44,31,Male,PayPal
100545,2023-02-14,AD-7366-D,Predator Freak,Footwear,North America,Online,2,222.43,20,355.89,115.76,31,Male,Credit Card
100033,2025-08-19,AD-4450-C,Predator Freak,Footwear,Latin America,Retail,2,204.91,40,245.89,60.6,33,Male,NetBanking
100861,2023-11-22,AD-5409-A,Performance Socks (3-pack),Accessories,North America,Online,1,16.01,0,16.01,5.89,16,Female,Credit Card
100578,2024-08-17,AD-8046-B,Sports Bottle,Accessories,North America,Online,2,16.98,0,33.96,13.75,19,Female,PayPal
100448,2024-01-26,AD-9426-D,Stan Smith,Footwear,Europe,Online,3,80.63,5,229.8,88.49,29,Female,Cash
100445,2023-03-16,AD-7814-D,Z.N.E. Hoodie,Apparel,Middle East & Africa,Retail,4,118.53,0,474.12,176.0,26,Female,PayPal
100259,2024-10-31,AD-3807-A,Ultraboost Light,Footwear,Europe,Retail,4,149.63,10,538.67,129.47,29,Male,Credit Card
100204,2024-02-08,AD-9341-D,Training Shorts,Apparel,Europe,Wholesale,3,29.38,0,88.14,31.2,27,Female,UPI
100572,2025-09-30,AD-4054-B,Primegreen Jacket,Apparel,Asia-Pacific,Outlet,4,123.04,0,492.16,147.3,31,Male,Debit Card
100823,2023-11-07,AD-3598-B,Adicolor Hoodie,Apparel,North America,Online,4,75.3,20,240.96,72.11,28,Female,Cash
100585,2025-06-27,AD-7457-A,Adicolor Hoodie,Apparel,Asia-Pacific,Retail,1,75.63,5,71.85,12.65,41,Female,Cash
100365,2023-02-24,AD-5612-C,Stan Smith,Footwear,Middle East & Africa,Online,5,74.78,5,355.2,100.14,32,Female,NetBanking
100811,2023-06-25,AD-5961-C,Training Cap,Accessories,Europe,Retail,4,21.29,5,80.9,30.97,31,Female,Google Pay
100077,2024-08-10,AD-2869-A,Tiro 23 Track Pants,Apparel,Europe,Online,1,52.36,5,49.74,14.7,32,Male,Google Pay
100084,2025-03-22,AD-5982-D,Tiro 23 Track Pants,Apparel,Asia-Pacific,Wholesale,3,56.69,0,170.07,47.29,29,Male,Google Pay
100538,2025-08-11,AD-8992-B,Ultraboost Light,Footwear,Asia-Pacific,Retail,4,153.51,10,552.64,160.62,16,Female,PayPal
100082,2023-02-03,AD-5334-B,Adicolor Hoodie,Apparel,North America,Outlet,4,74.96,5,284.85,77.42,37,Male,UPI
100457,2024-07-04,AD-4469-D,Sports Bottle,Accessories,Europe,Retail,4,14.83,0,59.32,26.54,26,Female,Cash
101137,2024-03-07,AD-5670-A,Stan Smith,Footwear,North America,Online,5,88.63,10,398.83,94.16,22,Male,Credit Card
100614,2025-03-05,AD-4361-A,Z.N.E. Hoodie,Apparel,Latin America,Outlet,2,120.76,10,217.37,68.09,16,Female,PayPal
101185,2025-04-21,AD-4027-B,NMD_R1,Footwear,Latin America,Retail,3,142.61,0,427.83,125.1,42,Male,Credit Card
101075,2025-01-31,AD-8274-A,Predator Freak,Footwear,Asia-Pacific,Online,2,244.85,0,489.7,155.19,22,Male,Cash
100736,2024-06-10,AD-9123-C,Adicolor Hoodie,Apparel,Asia-Pacific,Online,4,72.12,5,274.06,96.97,34,Male,PayPal
100436,2024-12-28,AD-9747-C,Stan Smith,Footwear,Asia-Pacific,Retail,3,89.53,0,268.59,86.24,19,Female,Apple Pay
100554,2023-10-19,AD-4519-C,NMD_R1,Footwear,North America,Outlet,3,111.07,10,299.89,94.02,20,Male,UPI
101079,2023-08-13,AD-8821-C,Primegreen Jacket,Apparel,Asia-Pacific,Retail,2,134.26,20,214.82,72.61,24,Female,Google Pay
101061,2024-03-13,AD-2841-D,Primegreen Jacket,Apparel,Asia-Pacific,Online,4,113.25,10,407.7,125.19,26,Female,Apple Pay
100350,2023-09-11,AD-7363-C,Adicolor Hoodie,Apparel,Asia-Pacific,Outlet,6,75.6,40,272.16,65.25,36,Male,UPI
100196,2023-03-16,AD-6121-C,Ultraboost Light,Footwear,Europe,Retail,3,161.19,20,386.86,132.95,31,Male,PayPal
100464,2025-05-11,AD-2235-A,Essentials Tee,Apparel,North America,Retail,3,27.21,0,81.63,26.0,25,Male,Debit Card
100588,2024-03-08,AD-2481-A,Tiro 23 Track Pants,Apparel,North America,Retail,4,52.4,0,209.6,66.93,16,Male,Google Pay
100005,2023-02-16,AD-5554-D,Adicolor Hoodie,Apparel,Middle East & Africa,Outlet,1,72.1,0,72.1,17.59,37,Female,Apple Pay
100310,2023-01-02,AD-1132-C,Adilette Slides,Footwear,North America,Online,5,36.36,5,172.71,44.5,25,Female,Credit Card
100661,2025-08-13,AD-9444-D,Ultraboost Light,Footwear,North America,Retail,3,142.51,0,427.53,157.68,32,Female,Credit Card
100404,2025-04-23,AD-8105-B,Ultraboost Light,Footwear,North America,Retail,2,147.32,5,279.91,104.82,29,Female,Cash
101195,2023-02-08,AD-6261-A,Superstar,Footwear,Europe,Retail,2,77.51,5,147.27,42.27,28,Male,PayPal
101043,2024-10-06,AD-3735-C,Stan Smith,Footwear,North America,Online,2,84.94,0,169.88,67.75,21,Female,Credit Card
101057,2025-02-27,AD-2742-C,Superstar,Footwear,Middle East & Africa,Retail,3,85.71,40,154.28,45.27,39,Female,Credit Card
100104,2024-09-16,AD-5161-D,Primegreen Jacket,Apparel,North America,Outlet,1,138.34,0,138.34,35.35,38,Male,Google Pay
100536,2024-10-10,AD-1146-A,Originals Backpack,Accessories,North America,Online,2,66.5,5,126.35,47.79,24,Male,UPI
100605,2024-07-27,AD-5919-C,Adilette Slides,Footwear,North America,Online,1,34.1,10,30.69,7.56,45,Female,NetBanking
100062,2025-02-11,AD-8758-A,Ultraboost 22,Footwear,North America,Online,3,149.9,0,449.7,174.72,33,Male,PayPal
100281,2023-04-19,AD-8303-C,Ultraboost 22,Footwear,North America,Retail,4,174.63,10,628.67,195.66,37,Female,UPI
101055,2023-03-13,AD-9630-B,Predator Freak,Footwear,North America,Outlet,1,230.24,10,207.22,70.31,25,Female,Debit Card
100238,2025-08-17,AD-4943-B,Stan Smith,Footwear,Asia-Pacific,Retail,4,86.59,10,311.72,69.27,39,Female,Credit Card
100223,2023-12-05,AD-5833-B,Copa Sense,Footwear,Asia-Pacific,Retail,1,167.08,0,167.08,35.98,29,Male,Cash
100145,2023-12-08,AD-6752-B,Copa Sense,Footwear,Asia-Pacific,Retail,4,155.71,10,560.56,182.17,34,Male,Cash
101118,2023-07-28,AD-9907-A,Superstar,Footwear,Europe,Retail,5,95.27,10,428.71,99.13,30,Female,Credit Card
100373,2023-06-27,AD-4308-B,Copa Sense,Footwear,Asia-Pacific,Online,1,170.96,0,170.96,57.49,34,Male,Apple Pay
100118,2024-11-01,AD-4559-D,Stan Smith,Footwear,Asia-Pacific,Wholesale,7,83.62,0,585.34,176.98,45,Male,Cash
100802,2025-07-14,AD-8298-D,NMD_R1,Footwear,Asia-Pacific,Outlet,1,132.73,10,119.46,32.19,42,Male,Google Pay
100250,2024-01-04,AD-4328-C,Gym Bag,Accessories,Europe,Outlet,3,44.75,0,134.25,48.87,32,Female,Cash
101156,2023-10-10,AD-5395-D,Adicolor Hoodie,Apparel,Asia-Pacific,Online,4,62.99,0,251.96,47.38,28,Male,UPI
100009,2024-02-10,AD-7543-C,Performance Socks (3-pack),Accessories,North America,Retail,3,15.72,10,42.44,15.03,16,Male,Apple Pay
100449,2024-05-13,AD-3742-A,Ultraboost Light,Footwear,Asia-Pacific,Online,2,132.6,5,251.94,78.19,30,Male,Debit Card
100873,2025-04-15,AD-1602-C,NMD_R1,Footwear,Asia-Pacific,Online,5,117.95,0,589.75,196.16,16,Other,Cash
100389,2025-07-05,AD-2676-A,Primegreen Jacket,Apparel,Europe,Online,6,130.86,0,785.16,229.42,27,Male,Apple Pay
100965,2023-07-10,AD-8220-A,Adilette Slides,Footwear,North America,Retail,5,34.41,10,154.84,46.15,16,Male,Apple Pay
100460,2025-09-01,AD-4170-C,Z.N.E. Hoodie,Apparel,Asia-Pacific,Online,3,136.37,5,388.65,101.81,33,Male,Debit Card
101146,2023-09-28,AD-2278-A,Tiro 23 Track Pants,Apparel,Europe,Outlet,5,48.25,0,241.25,60.99,23,Male,UPI
100144,2024-03-23,AD-6562-B,Stan Smith,Footwear,Asia-Pacific,Retail,3,102.41,20,245.78,72.55,31,Male,NetBanking
100501,2024-05-25,AD-6833-B,Adilette Slides,Footwear,North America,Online,2,36.38,20,58.21,13.87,39,Male,UPI
101107,2023-01-17,AD-7783-D,Tiro 23 Track Pants,Apparel,Europe,Outlet,2,59.66,0,119.32,32.15,16,Female,Google Pay
100539,2023-11-21,AD-1349-D,Sports Bottle,Accessories,Asia-Pacific,Outlet,6,14.4,0,86.4,29.37,16,Male,UPI
100177,2024-03-23,AD-9151-C,Primegreen Jacket,Apparel,Latin America,Online,3,138.01,0,414.03,121.98,25,Female,Google Pay
101158,2024-05-30,AD-2137-B,NMD_R1,Footwear,Europe,Outlet,2,133.51,5,253.67,72.76,42,Male,Cash
101050,2025-08-27,AD-1170-C,Sports Bottle,Accessories,North America,Outlet,2,15.79,40,18.95,8.6,38,Male,Credit Card
100583,2025-05-22,AD-5421-D,Primegreen Jacket,Apparel,North America,Online,4,134.32,5,510.42,145.47,25,Male,Credit Card
101194,2023-04-18,AD-5103-A,Copa Sense,Footwear,Europe,Wholesale,3,171.62,0,514.86,167.49,28,Female,Credit Card
100007,2023-06-17,AD-1916-B,Performance Socks (3-pack),Accessories,Middle East & Africa,Retail,4,17.99,5,68.36,35.85,39,Female,Cash
100573,2024-05-27,AD-6465-D,Performance Socks (3-pack),Accessories,Asia-Pacific,Online,4,19.0,0,76.0,21.18,44,Female,NetBanking
100842,2023-04-18,AD-7974-D,Z.N.E. Hoodie,Apparel,North America,Retail,4,124.53,0,498.12,113.08,31,Male,PayPal
100357,2023-08-17,AD-1029-D,Running Watch Strap,Accessories,Europe,Retail,2,38.82,0,77.64,24.21,42,Male,PayPal
100329,2023-07-03,AD-5625-C,Adicolor Hoodie,Apparel,Middle East & Africa,Wholesale,3,79.58,0,238.74,77.37,24,Male,Google Pay
100704,2024-08-03,AD-5720-A,Predator Freak,Footwear,Europe,Retail,2,224.14,0,448.28,104.77,37,Male,Cash
100829,2023-05-06,AD-6592-C,Adilette Slides,Footwear,Europe,Retail,2,33.95,5,64.5,22.58,32,Male,Google Pay
100258,2025-03-25,AD-5914-A,Primegreen Jacket,Apparel,Middle East & Africa,Retail,2,141.22,10,254.2,54.11,22,Male,UPI
100890,2023-11-13,AD-1939-B,NMD_R1,Footwear,Europe,Online,1,136.99,5,130.14,41.54,32,Female,PayPal
100833,2023-03-04,AD-9516-C,Primegreen Jacket,Apparel,Asia-Pacific,Retail,2,156.76,0,313.52,109.41,32,Female,Credit Card
101187,2025-09-09,AD-8601-D,Running Watch Strap,Accessories,Asia-Pacific,Online,3,35.48,5,101.12,29.56,38,Female,Debit Card
100904,2024-12-30,AD-1599-B,Training Shorts,Apparel,Europe,Wholesale,2,25.41,0,50.82,14.51,40,Male,Apple Pay
100525,2024-04-25,AD-8052-C,Sports Bottle,Accessories,Latin America,Wholesale,3,14.0,10,37.8,9.34,16,Male,Credit Card
100813,2023-08-03,AD-2410-C,Training Cap,Accessories,Asia-Pacific,Online,5,18.83,0,94.15,30.76,17,Female,UPI
100731,2024-04-25,AD-3028-B,Stan Smith,Footwear,North America,Online,2,96.02,0,192.04,56.49,43,Male,Debit Card
101031,2024-11-25,AD-8961-A,Z.N.E. Hoodie,Apparel,Asia-Pacific,Online,1,119.0,5,113.05,30.11,28,Male,NetBanking
101140,2024-02-14,AD-9082-A,Superstar,Footwear,Europe,Retail,4,89.18,0,356.72,105.33,30,Male,Google Pay
100440,2024-12-10,AD-1881-A,Ultraboost Light,Footwear,Europe,Wholesale,4,147.14,0,588.56,184.48,21,Female,Cash
100531,2025-03-15,AD-1918-C,Training Cap,Accessories,Europe,Retail,2,19.94,0,39.88,11.52,23,Male,PayPal
100959,2023-09-18,AD-7297-D,Adicolor Hoodie,Apparel,Middle East & Africa,Outlet,2,67.56,0,135.12,35.75,29,Male,Debit Card
100228,2024-01-12,AD-7813-D,NMD_R1,Footwear,Middle East & Africa,Retail,3,142.54,20,342.1,109.2,18,Male,Cash
101040,2023-09-01,AD-1672-B,Essentials Tee,Apparel,Europe,Outlet,5,24.87,20,99.48,19.19,31,Male,Debit Card
100212,2024-07-13,AD-8932-B,Training Shorts,Apparel,Latin America,Retail,2,32.31,0,64.62,19.29,31,Female,NetBanking
100079,2023-05-02,AD-8381-D,Sports Bottle,Accessories,Asia-Pacific,Retail,4,15.64,0,62.56,21.71,46,Male,Apple Pay
100148,2024-03-26,AD-9312-A,Superstar,Footwear,Asia-Pacific,Retail,4,99.25,5,377.15,133.53,33,Female,Cash
100591,2023-04-04,AD-7204-D,Stan Smith,Footwear,Asia-Pacific,Online,4,85.74,0,342.96,95.02,24,Female,PayPal
100707,2023-07-08,AD-8347-B,Adilette Slides,Footwear,North America,Online,1,35.89,0,35.89,11.09,40,Male,Cash
100589,2023-07-04,AD-1408-B,Running Watch Strap,Accessories,Asia-Pacific,Online,2,38.05,0,76.1,28.72,23,Male,Google Pay
100133,2023-06-08,AD-4705-D,Training Cap,Accessories,North America,Outlet,4,25.11,20,80.35,33.92,16,Male,NetBanking
100781,2023-02-20,AD-2922-A,Primegreen Jacket,Apparel,Asia-Pacific,Online,3,150.93,0,452.79,134.34,25,Female,PayPal
100408,2024-03-02,AD-5933-D,Performance Socks (3-pack),Accessories,Europe,Retail,2,20.28,5,38.53,9.98,28,Male,Credit Card
100969,2024-09-10,AD-6918-D,Originals Backpack,Accessories,Asia-Pacific,Online,2,53.89,5,102.39,37.73,44,Male,UPI
100507,2023-08-31,AD-7866-C,Essentials Tee,Apparel,Asia-Pacific,Online,3,28.06,5,79.97,21.4,34,Male,UPI
100876,2025-02-02,AD-4143-A,Superstar,Footwear,Middle East & Africa,Outlet,2,101.82,10,183.28,65.34,24,Female,NetBanking
100504,2025-02-21,AD-8836-A,Gym Bag,Accessories,North America,Retail,4,44.86,5,170.47,54.65,34,Male,Apple Pay
100718,2025-05-02,AD-9095-D,Primegreen Jacket,Apparel,Europe,Outlet,4,150.96,5,573.65,113.41,28,Male,NetBanking
100347,2023-07-24,AD-6883-D,Gym Bag,Accessories,Middle East & Africa,Retail,4,45.84,20,146.69,36.66,30,Male,Apple Pay
100386,2025-02-05,AD-4626-B,Superstar,Footwear,Europe,Online,2,90.0,5,171.0,48.7,26,Female,UPI
100000,2024-10-16,AD-7912-A,Stan Smith,Footwear,North America,Online,3,88.38,10,238.63,69.94,32,Female,Debit Card
100360,2023-01-12,AD-1788-D,Essentials Tee,Apparel,Asia-Pacific,Online,2,21.86,20,34.98,7.43,43,Female,Credit Card
101133,2023-04-28,AD-7089-C,Copa Sense,Footwear,Europe,Online,4,173.06,0,692.24,210.25,38,Male,UPI
100475,2023-09-07,AD-1916-B,Ultraboost Light,Footwear,Asia-Pacific,Online,2,161.02,10,289.84,76.67,19,Male,PayPal
100777,2024-10-05,AD-7722-C,Tiro 23 Track Pants,Apparel,North America,Online,1,60.55,5,57.52,16.15,33,Male,PayPal
100753,2023-02-08,AD-8695-A,Performance Socks (3-pack),Accessories,Europe,Retail,3,15.95,0,47.85,14.86,23,Male,Credit Card
100172,2023-02-14,AD-4950-A,Primegreen Jacket,Apparel,North America,Online,3,138.93,0,416.79,123.68,31,Female,Cash
100450,2024-10-03,AD-4368-D,Superstar,Footwear,Asia-Pacific,Online,1,89.51,20,71.61,22.12,29,Female,Debit Card
100125,2024-06-09,AD-8504-A,Running Watch Strap,Accessories,Europe,Wholesale,3,42.16,10,113.83,37.3,25,Male,NetBanking
100930,2024-05-11,AD-8713-C,Performance Socks (3-pack),Accessories,Europe,Online,3,19.15,10,51.7,15.64,22,Female,PayPal
100530,2023-05-09,AD-7885-C,Performance Socks (3-pack),Accessories,North America,Online,3,17.49,0,52.47,27.18,41,Male,Cash
100090,2025-06-04,AD-4073-C,Gym Bag,Accessories,North America,Outlet,2,47.21,0,94.42,36.17,27,Male,Credit Card
101161,2024-05-15,AD-4740-B,Adicolor Hoodie,Apparel,North America,Online,3,73.75,5,210.19,40.81,26,Female,NetBanking
100181,2024-11-18,AD-8179-A,Primegreen Jacket,Apparel,Asia-Pacific,Retail,4,156.17,5,593.45,178.37,33,Female,PayPal
101026,2023-08-20,AD-2780-D,Training Cap,Accessories,North America,Online,4,21.68,5,82.38,27.07,30,Male,NetBanking
100999,2023-03-07,AD-2922-B,Gym Bag,Accessories,Europe,Outlet,1,47.77,0,47.77,16.89,37,Female,UPI
100251,2023-11-17,AD-5836-B,Originals Backpack,Accessories,Latin America,Retail,2,56.19,10,101.14,26.53,33,Male,Apple Pay
100069,2023-09-07,AD-3979-D,Performance Socks (3-pack),Accessories,Asia-Pacific,Online,2,18.66,0,37.32,12.5,37,Male,Cash
100131,2023-04-09,AD-3002-D,Training Shorts,Apparel,Asia-Pacific,Retail,4,29.45,0,117.8,44.62,21,Female,Cash
100300,2024-06-29,AD-9428-A,Essentials Tee,Apparel,North America,Wholesale,3,26.27,0,78.81,19.94,33,Male,NetBanking
101132,2025-06-29,AD-7525-A,Ultraboost Light,Footwear,North America,Online,2,150.02,0,300.04,113.01,41,Female,Cash
100326,2023-09-19,AD-1721-A,Stan Smith,Footwear,Asia-Pacific,Online,3,91.04,0,273.12,74.74,32,Female,Credit Card
101019,2025-07-21,AD-8350-B,Ultraboost 22,Footwear,Asia-Pacific,Retail,2,166.26,0,332.52,103.33,36,Male,Credit Card
100499,2025-09-05,AD-7536-C,Training Shorts,Apparel,North America,Outlet,1,31.4,0,31.4,7.0,41,Male,Debit Card
100665,2024-07-21,AD-6886-D,Ultraboost Light,Footwear,Asia-Pacific,Online,2,151.48,0,302.96,94.41,23,Male,Debit Card
100918,2023-06-25,AD-4058-B,Stan Smith,Footwear,North America,Outlet,3,73.52,0,220.56,53.82,18,Female,Credit Card
100495,2023-08-20,AD-7670-A,NMD_R1,Footwear,Europe,Online,4,122.85,0,491.4,152.88,26,Male,PayPal
100338,2024-04-05,AD-6051-D,Performance Socks (3-pack),Accessories,North America,Online,1,18.12,5,17.21,3.92,38,Female,Google Pay
100963,2023-06-22,AD-8060-B,Training Cap,Accessories,North America,Retail,3,23.28,10,62.86,23.53,25,Male,NetBanking
100164,2025-02-20,AD-8391-C,Copa Sense,Footwear,Latin America,Online,1,168.43,40,101.06,40.48,16,Male,UPI
